case_id,score
25516,0.027712846110692524
15019,0.09270170504042617
50227,0.012462373555668196
16853,0.06289010406209253
14991,0.026385569746996428
13688,0.026385569746996428
12639,0.026385569746996428
22376,0.02497925435382105
42217,0.017729516798331138
24621,0.03295979488064056
29268,0.07331214515206083
30071,0.042679459990995164
22968,0.015779137855332685
49552,0.015340836137643806
50302,0.19085458566226238
28217,0.016710795303434556
22646,0.04207300730942591
16109,0.03365698422689703
37255,0.04385114446505478
55095,0.037922150131153534
7002,0.16249938468127145
16320,0.023854144351180474
52555,0.01304664705929268
47935,0.03239775947104928
52449,0.02543498408549454
54736,0.0886221942834189
47305,0.04603389532947031
23330,0.053559743169423094
41237,0.05057390300294876
3495,0.02497925435382105
30406,0.008265889467574962
48686,0.016868895479036493
33200,0.015670263004591855
42021,0.014012258971684668
22774,0.024818952175340837
24482,0.028920643218189886
39857,0.02691983682550417
37731,0.03963346235444375
39280,0.05805238303151105
21721,0.06289010406209253
47769,0.02497925435382105
20868,0.016428446666775058
11396,0.029054540798287527
2630,0.048616101096803886
36501,0.007937355768655943
15013,0.04556100028709459
22269,0.012872461710002272
33111,0.025995387405083437
54971,0.01025874686433716
32485,0.020277064074747417
5360,0.01850740962076923
21194,0.029584861487113957
586,0.08844461182537812
18127,0.026094371216183125
22688,0.01510962245127185
40369,0.009785441075775714
42389,0.026454859627171676
48912,0.028528890985152707
7478,0.02826804510791789
51761,0.12043732119247683
5089,0.013963535510798332
36247,0.033097867009102035
1097,0.026385569746996428
9478,0.02037634662953158
26316,0.04776523139420505
23240,0.013648110373346442
37769,0.026385569746996428
29258,0.02497925435382105
43518,0.03452773462157302
48501,0.04757748252266519
4162,0.025088498293888362
22630,0.05942134605085876
21241,0.010247466489788182
5970,0.01704958190039874
6497,0.022828391224828236
42839,0.1686720430784437
23728,0.05790814942976453
33230,0.03855080727973044
33628,0.026385569746996428
6667,0.026385569746996428
31442,0.060425464674916114
42272,0.024679124895945606
890,0.029045319822023734
26876,0.02101987714212069
22225,0.02192588173747922
19771,0.009990442677202883
12758,0.030082315312517087
1414,0.02522495833070211
55185,0.020640898088359283
36449,0.03533085261849575
31187,0.036323712454708355
1164,0.02670386098694292
47029,0.1305161888696804
47563,0.020956054119462643
40571,0.010506831479723942
4800,0.029930145600870896
38582,0.021289217754926364
9987,0.05759189875395868
41540,0.023182947217866963
49870,0.00939866255555687
21166,0.02427592609197979
52967,0.034107381948143924
51854,0.026385569746996428
37808,0.058904160335742514
462,0.019980110439030377
53751,0.010455487625648562
35542,0.008454048143665925
49946,0.08424961413989127
34602,0.12750689114834615
29278,0.028152023678540434
25828,0.008709048847634874
45703,0.01717190529053416
24494,0.06419550233128565
14773,0.04646463825318051
35061,0.029518768495550223
7978,0.019662877355360635
40106,0.06522180915327486
14558,0.024475193483007886
8341,0.011717705438921538
13263,0.017670953350421903
28023,0.006096692434490061
1689,0.022149093796937854
6954,0.027940167257570574
3270,0.017696006422711623
7989,0.019662877355360635
41942,0.011104414688002814
13943,0.03268392502957795
6759,0.0551771706935211
32226,0.021312760661803983
54299,0.053628582350904855
55749,0.014295696242026599
19034,0.027978623102090927
53502,0.02497925435382105
41859,0.05626858566221465
4157,0.023085989026666164
8654,0.026385569746996428
24986,0.015845562776387743
5370,0.03627250479171658
36569,0.040310329400590705
32540,0.026385569746996428
29423,0.015728077064343232
17162,0.025824612123406202
29297,0.02497925435382105
47784,0.03751015851851414
32915,0.026385569746996428
6875,0.030517406034196122
24439,0.013194571442127824
51565,0.02497925435382105
43133,0.02927659975983903
12591,0.017741262162683662
44886,0.04853174305454677
45731,0.083598339504078
22090,0.027940167257570574
50380,0.018595506661541177
29329,0.007112660023360753
42554,0.017838522388189684
12894,0.019403352873822558
34738,0.0058042364964930706
5428,0.018402313088926224
3829,0.02295510472862996
55098,0.015543447266938385
11878,0.06569786545565559
55685,0.026385569746996428
37363,0.09242352347507073
31295,0.026076113644122562
11670,0.02204290673241592
32138,0.060968192817500884
46860,0.0554765611991692
49881,0.032406276154868664
20603,0.013813894696710984
47502,0.016011650774205556
30864,0.02873729059565102
43931,0.02459918801070448
44321,0.022434123309183266
13557,0.011668580115924669
7416,0.03856231107834556
11247,0.015030244570175318
56469,0.021383059974840173
12570,0.062161419839760215
13653,0.02826804510791789
43641,0.0309488709471696
37093,0.04014706374594945
28326,0.04650403623676302
2527,0.026385569746996428
9988,0.01470447023926363
49326,0.038763521830981425
39868,0.018291638929370142
21453,0.01029111079080791
55087,0.026385569746996428
56565,0.033971919240431143
30174,0.01865667076969711
34670,0.01318373584769959
52032,0.033496833369726295
9311,0.029194173475410236
19244,0.008535058198916503
6975,0.013756284563357639
56228,0.027451718438142807
5246,0.047467851138370654
8270,0.020871362286432316
29624,0.06842705550435531
2996,0.020200864318486566
13480,0.033035237300859104
40434,0.01027231391560747
37896,0.01666811740170175
54792,0.02007181996544304
8797,0.014876761737120362
43096,0.01622838259077561
23180,0.007981326884773305
6526,0.018402313088926224
29514,0.05251323218210132
6904,0.019657551193537393
28421,0.017918812039946698
39425,0.031345795214027576
13723,0.03596864040105279
50038,0.013686536669791735
5803,0.036084479825399016
2229,0.06588949971297947
15110,0.023424275778424018
36084,0.0309488709471696
43788,0.057211431082160195
20737,0.03423223702817884
3735,0.026385569746996428
45463,0.04676886088013472
14343,0.04501729621256515
53521,0.031148683714735226
10163,0.029930145600870896
26433,0.020859789501521328
273,0.026385569746996428
2528,0.02826804510791789
40896,0.09492681458496345
36988,0.06498177879966377
28100,0.012382364868383356
50704,0.013335079884601185
2349,0.026385569746996428
38944,0.031604827648214776
45548,0.026385569746996428
15145,0.022166480674101676
7845,0.021562945586694714
5672,0.02402606504317291
34322,0.024664006691320562
46487,0.03179030558165667
52332,0.015135365746934255
27000,0.04846229958129171
57080,0.017375644861091593
51458,0.025232207853981906
30369,0.0422515310228601
33331,0.022562820808659054
39996,0.014926528624346945
31365,0.01650715928855923
11645,0.02373998139696296
36812,0.03714370476047723
41891,0.02204684778481631
29330,0.11527331646305584
7320,0.02826804510791789
41443,0.04344002326313737
25313,0.03117552359353083
28277,0.023658279388793734
45938,0.026385569746996428
4086,0.030907609383204537
52115,0.026385569746996428
28499,0.0261509571786774
3564,0.021395199457053093
3804,0.028615678609352595
42391,0.13465876420028236
17121,0.031389451183889555
38631,0.06542304003627779
29976,0.02898739806177597
43611,0.01997877657505621
8235,0.061267600432568216
49282,0.13408464297363928
17407,0.08969214625041236
53597,0.01219716948999439
3715,0.036639936159721956
54338,0.011413380969375341
14883,0.06463347466951581
41738,0.018043772506590984
19980,0.03369942225380211
29347,0.02681337817302869
20518,0.022726785003141462
38317,0.04531415052883278
36249,0.0278667183767808
34230,0.03751015851851414
828,0.07595901894666679
50965,0.01482648742790048
3953,0.01944602965000628
12447,0.028301145531184697
36155,0.026385569746996428
26198,0.04569772965185771
8675,0.02826804510791789
12628,0.019662877355360635
47107,0.03129413050346346
13099,0.070434529854339
57600,0.04502090403596344
9931,0.028318951073144336
46477,0.029898658080823023
11582,0.03969339817544647
33901,0.05501321233724271
23454,0.04208177050350105
12789,0.028806249566463115
3388,0.07455360248335989
54983,0.026385569746996428
42176,0.023744696902159197
15897,0.026385569746996428
45056,0.03751015851851414
18729,0.012629578345988055
42115,0.029904347439172883
16717,0.04029214426368096
15837,0.026385569746996428
11617,0.015030244570175318
25925,0.0328686424235482
30703,0.017821154432690684
41799,0.008258123131850119
48376,0.021689606365318952
5771,0.011353383407179816
19303,0.026322280431678047
53566,0.011781919745912537
17657,0.022183820454553946
44466,0.04564884051342604
10421,0.021927966362738693
18237,0.027142922034803035
49260,0.024601017814833044
53667,0.026385569746996428
20822,0.06752701295300481
21011,0.025044277982797052
212,0.03411146127943276
36567,0.007981326884773305
40944,0.05428732733753823
34860,0.0498028929290918
49904,0.04024298184513211
38555,0.040097179344002906
22526,0.014149537163172143
14554,0.047618095220463154
31447,0.022291136369079246
11124,0.019299053293279245
16050,0.02522495833070211
24540,0.03562838297603959
9519,0.03656787169535565
20761,0.011670284263111869
18143,0.010617674454808074
40120,0.0210824518376835
15530,0.01751621474440252
5146,0.025712258743979404
12004,0.02321384637422151
10012,0.02676415442207215
34191,0.04903476966987583
50289,0.05928619053000815
12307,0.021052137540137572
56008,0.01829604757358437
29333,0.020111780260883432
52071,0.02497925435382105
55376,0.02352198321152769
27550,0.014178105115050141
49924,0.029746054550437863
27508,0.04269252020227787
13124,0.02826804510791789
54077,0.021660222986338747
31227,0.03304140853087966
21041,0.02719296649394919
42896,0.06146607606749279
1072,0.026385569746996428
37611,0.03800182298751652
41620,0.02538350856261613
44840,0.0200130578723115
2210,0.0355069538185831
10439,0.03064538575381463
54406,0.01305307402412932
9129,0.03786580713748558
5712,0.014356243249190041
8836,0.03062745482910738
2965,0.04897366772728294
12840,0.023555039574080082
57474,0.0321848030347157
45969,0.015395353972589065
45251,0.052986728750171776
41114,0.04242787411460888
45686,0.12788826542851206
6340,0.022888821012621324
54372,0.03282000209142922
30888,0.011104414688002814
55531,0.025090658694838616
35090,0.019662877355360635
224,0.07241814226438367
11262,0.026385569746996428
40564,0.045646419195277364
3080,0.01764305835114943
26546,0.07061960546824408
36388,0.008397531405552714
32342,0.011643403180041374
48268,0.08082251714434532
476,0.026385569746996428
17954,0.022295728726985382
32564,0.045593805389768496
14240,0.01725030930759941
55114,0.03190333826212846
33088,0.022059504077872306
55271,0.02005376700006683
22471,0.02547324766806357
18119,0.06827230185934385
55909,0.010895597525691891
11275,0.027175813083111296
4421,0.010051534715667087
26791,0.026385569746996428
16286,0.08991384652563682
39101,0.023429791010575664
5637,0.0244141094678386
33960,0.02216834488641502
43895,0.03544679530845612
36262,0.026385569746996428
56957,0.008329000580859834
19025,0.03557395913550923
37039,0.03856148592903033
47601,0.04748835590878101
9501,0.02497925435382105
8723,0.05091303166687758
7625,0.07887575667405987
13728,0.02892993906769657
644,0.029077816857935073
36961,0.029791830550195908
4506,0.03315846292418917
52175,0.026385569746996428
42463,0.044329872993257156
37618,0.043786823517518836
22685,0.03605589517501636
48660,0.054041007956976576
50499,0.017162051067199004
21476,0.022685670717684556
8931,0.04078864218730348
39479,0.04788370865131134
23228,0.0274078956788019
44711,0.019193664945190612
9279,0.02919532744658179
42452,0.08677509005026374
56648,0.016943670125309285
53110,0.013589260914749966
8596,0.016305333192514454
37998,0.014445990977909837
55841,0.03525529456601608
54419,0.012392440079965315
4579,0.016567870697490914
11477,0.02373998139696296
35632,0.03579092537659032
35091,0.08254765939152818
36406,0.018106645487938482
8466,0.01631116413155701
29499,0.013074308270813993
15020,0.02826804510791789
697,0.026385569746996428
31582,0.07043314884181198
39458,0.01729969818350985
46430,0.010895597525691891
45342,0.021839130250427587
43760,0.01850740962076923
51404,0.02497925435382105
39234,0.019513269073066403
51876,0.021660222986338747
21505,0.012876529593244118
29686,0.015913653549300473
4039,0.026385569746996428
23748,0.029077816857935073
8740,0.023002631514650387
1491,0.040268440567801995
2515,0.020792388692007106
22902,0.02755937219752147
13253,0.025510852533258944
26346,0.0262414049288384
30474,0.03678279643460652
431,0.01850740962076923
12542,0.026385569746996428
42404,0.038656407777493296
39150,0.03134191718347125
27070,0.012477058282826817
24979,0.031494506827638595
10021,0.02775352952179874
3418,0.022828391224828236
35275,0.06215291639933425
56801,0.05249365039644712
33284,0.05430893759026144
31395,0.09548961749915369
30634,0.1310940364330539
30713,0.019144440593398745
25023,0.062114099490131525
7324,0.02040584380614565
16495,0.02826804510791789
21428,0.026094371216183125
42366,0.03714370476047723
10525,0.026385569746996428
6995,0.031939835585341254
46620,0.01335574571959733
34934,0.05570881907582907
46580,0.014908147669420136
20510,0.014938508655129879
19101,0.03725210053619642
28346,0.016227532006431455
39262,0.04438515970213039
43956,0.024276484436765926
56443,0.010702274204824162
55634,0.02497925435382105
31927,0.031580032658315244
31718,0.02347878988949122
54777,0.014803587651711967
40362,0.0309488709471696
43145,0.04039632686118247
42745,0.009221235062997947
6166,0.02826804510791789
31763,0.07150182411271791
8773,0.0204520321265614
1866,0.02333490383741097
50749,0.02497925435382105
6288,0.013071470939858495
54594,0.07222348038736776
41579,0.07285993160974184
46082,0.028064135428445557
5333,0.026566081848536042
18955,0.024475193483007886
55424,0.015942878491250482
50396,0.052014356347250934
49836,0.12972018578706432
33391,0.02701330175730229
10371,0.026385569746996428
51304,0.048338873881898496
15486,0.02522495833070211
30014,0.0772943223086974
29494,0.013199874254332708
14222,0.024818952175340837
29887,0.01963496784824822
10565,0.026020683715109887
18063,0.02328708043636843
5627,0.028320725802603145
31305,0.04226915660055598
8970,0.02497925435382105
38603,0.02538084783714369
47437,0.02497925435382105
45850,0.030856074458390028
10999,0.028796352104846688
57331,0.021660222986338747
46263,0.026385569746996428
13179,0.02975640056077956
19395,0.017390132452087686
35926,0.06662694417026596
28565,0.03226504103647572
10810,0.038247058959372845
1270,0.018402313088926224
5157,0.03362496827791744
13883,0.018690610511965633
35827,0.06289010406209253
54436,0.027279082651755403
18434,0.03204322339070949
15460,0.01850740962076923
10393,0.02118068307496078
32523,0.01334406266652042
729,0.030186684073098553
21111,0.03140960012192092
19722,0.03151227026017888
27096,0.019662877355360635
13949,0.029393670523684103
49394,0.012500012731995956
1463,0.03741649845661018
21025,0.11023358335530185
3189,0.033502923019551364
22701,0.019584906721119795
37520,0.005735800662757687
41765,0.036675490404507745
39838,0.033823682827031756
19809,0.019662877355360635
53013,0.07176241411313208
1246,0.05181506989604924
48316,0.08209342759023015
36128,0.031203397302097587
40780,0.01250989048866445
4948,0.02485514552247847
29981,0.009416591861891454
47235,0.026385569746996428
26501,0.03892362309377419
32612,0.059056999599696194
9126,0.02327802294190002
35962,0.03980581313228538
41897,0.023765549294568696
48524,0.009937175239905262
36278,0.01616366712676075
31287,0.02359870994731099
44035,0.026943969242575666
53904,0.026453245169881297
45279,0.03751015851851414
24145,0.021187413224385415
54616,0.01773409688841428
48826,0.011158861397259405
20788,0.026848924513244943
46973,0.11457098965076783
42948,0.06829311440081676
43197,0.020306480892791617
1566,0.02096246085300568
5874,0.025869424169740664
54488,0.01646016272526466
17649,0.013633957356106258
55821,0.02497925435382105
34410,0.012167264925796771
6425,0.02231885706557265
5369,0.009028016158817584
37838,0.011723516989863184
16759,0.01791361729035113
5564,0.024475193483007886
22142,0.077772481596713
31997,0.01190739105862095
11376,0.03349261332696904
15393,0.029077816857935073
15572,0.035282557929174486
44257,0.010895597525691891
36462,0.04053982444116934
26275,0.02080198165668245
51102,0.010172952578953894
11359,0.04107896707868921
51998,0.019755323898676895
3836,0.028272849136149563
53834,0.02497925435382105
5325,0.020353683256514675
22429,0.06697355002271903
50596,0.01449019805332502
22665,0.031005753446062642
14311,0.019662877355360635
41848,0.044902938375576566
37575,0.033107799270775805
52335,0.01729083901863096
56172,0.008103698859878775
8478,0.011909994395916076
35188,0.013331428532291984
39712,0.013324318537988981
4788,0.03987199620515774
54266,0.011632483700590016
39305,0.01284784615565016
21819,0.009797881974801963
1580,0.059521655253470085
5058,0.06657158862450259
39962,0.02848160476780731
24912,0.029077816857935073
24777,0.026385569746996428
10287,0.026385569746996428
43847,0.023250008018423262
16222,0.027142922034803035
3394,0.04642004980094211
28492,0.012629578345988055
46752,0.05403513471964065
55995,0.0247157376828238
42794,0.03760371886502892
54875,0.021366183662984727
7205,0.019956930846393415
8075,0.02497925435382105
30751,0.01478773345666761
13964,0.03552903469610431
44736,0.0309488709471696
20928,0.03074028102686677
29174,0.019411365089414316
40346,0.012860654417228392
40406,0.012188662251033856
43846,0.03236413697557881
33274,0.023874841218106724
1005,0.020948140417613764
17520,0.06328491931564703
27212,0.006957752391740547
19486,0.0064181478605120044
21023,0.026385569746996428
44784,0.013324318537988981
10406,0.022727761127048204
42961,0.05312942559870638
37103,0.0163892590883003
2247,0.026385569746996428
51830,0.009030696744676471
19926,0.03450015698773807
27359,0.011579748476758413
28860,0.026857917372295433
15458,0.029551870791420402
22446,0.027922549731206194
20230,0.05464041952660202
4828,0.0345309173493978
50829,0.03423223702817884
48653,0.020861438540052943
29183,0.023524445325772865
25021,0.07660031654891485
29741,0.024856095534528014
57601,0.02497925435382105
26591,0.01838471436532795
1219,0.01850740962076923
26185,0.014755670374345593
14174,0.019403352873822558
28912,0.02216834488641502
7822,0.02522495833070211
10153,0.023854144351180474
51799,0.03484985440458211
12781,0.026385569746996428
27536,0.021106844021820736
21358,0.0900695578781947
13047,0.02333490383741097
16170,0.026385569746996428
21992,0.011227886161533288
37613,0.030964526843757285
37284,0.03595137541421958
48348,0.13510863746809254
7462,0.006876865041049172
36492,0.03297656771137418
46594,0.017055951519659204
38028,0.046566254686288965
30731,0.019079017592121487
30749,0.026385569746996428
53020,0.01649305282224938
37582,0.22881190822358147
41622,0.020299642901627845
15418,0.023113866682161692
33533,0.020652797797490335
46836,0.022149036643258836
30989,0.05165748658361147
51674,0.03732909734817189
8470,0.01142829628315519
23818,0.017721443455363018
25951,0.015441013554405948
32472,0.06908751122166232
30973,0.0211363765936442
11402,0.0550616537480972
17965,0.019662877355360635
28616,0.010613260460308754
20413,0.01096636840610467
42082,0.019884211354515173
32776,0.017572585176876983
27489,0.015421912168726142
33032,0.004789749672102684
57553,0.026385569746996428
37281,0.04426930490123196
936,0.015046388778527318
15497,0.027142922034803035
35107,0.026385569746996428
55131,0.014361004693657572
48071,0.04424044037689407
34161,0.03544679530845612
54258,0.022765937272619757
34089,0.030283049752215303
1221,0.03621433672440596
396,0.026385569746996428
45373,0.0064198922452139776
36032,0.025872532649133355
53025,0.015857104953915395
26266,0.023389763907109774
55788,0.027195644601463467
14049,0.04283550421557432
36354,0.025121975170687184
45036,0.018927067733116202
47349,0.02497925435382105
16106,0.026385569746996428
48850,0.009538094788265323
7201,0.026385569746996428
29138,0.010895597525691891
44609,0.1501050065488904
3120,0.03467297521207659
13010,0.028827912245062627
57220,0.02497925435382105
37278,0.04449647685716194
10660,0.04897366772728294
42846,0.026385569746996428
29897,0.2162744650067279
23176,0.04445130707867895
56506,0.014569149727733776
50198,0.02837431680940661
10656,0.01626864849404699
13400,0.0200538396139524
17039,0.09936697589920548
52060,0.014002279207920298
24492,0.040121386994945385
35799,0.05110382768442101
17411,0.08099514076051431
32923,0.03139812843586551
31429,0.02371118684754647
55737,0.012838082252539667
24633,0.026385569746996428
31849,0.11259014999421751
47071,0.008255685093007425
52007,0.02450512851037676
4057,0.020129432233190612
28619,0.032733385553598345
26847,0.013938329110879007
34577,0.0309488709471696
22281,0.04745480188808543
18795,0.02497925435382105
13717,0.026385569746996428
20261,0.026385569746996428
33271,0.04294764772271989
37472,0.026385569746996428
35095,0.026776058415527004
55809,0.02497925435382105
20586,0.051741647875431965
5090,0.024264897339945298
13670,0.2095100844234696
39524,0.02806113254303816
18169,0.06188193346887784
19688,0.07585890814125014
51719,0.034281448873587625
47334,0.06226073995915306
22460,0.015072445540966777
1003,0.09321054887641594
30931,0.01930342114497412
39409,0.022059220078090438
8618,0.011781919745912537
14673,0.030077809326644087
6648,0.08674155069783067
3955,0.024476242820929417
21771,0.015730449718291697
7143,0.026385569746996428
17080,0.033904941428526784
32149,0.026385569746996428
56141,0.04583388519058452
39035,0.016062327384176837
33916,0.08199928161516658
21894,0.02129446184375163
22081,0.01335309369117956
9038,0.01932522082188739
24606,0.026385569746996428
49651,0.029082316584905378
21854,0.056273897475033745
17612,0.029077816857935073
55656,0.09868349402087823
36050,0.02755035343035594
2778,0.03180829555397662
41320,0.01425973707532032
25240,0.012578135210380793
18619,0.027079009777994937
50667,0.07017022319360004
26530,0.026385569746996428
15681,0.028827912245062627
18012,0.026385569746996428
24166,0.020127479462781133
54426,0.03356086698035801
43985,0.05025689718586821
16674,0.023424275778424018
19081,0.010540853183041987
21867,0.026385569746996428
14861,0.026385569746996428
12426,0.023287311367849815
754,0.04415989603903662
9829,0.023903503609007063
40971,0.10334496776143187
12179,0.029205489445832986
48178,0.023608194728183228
26024,0.028920643218189886
47096,0.009217660694885967
25647,0.01699373625742063
43976,0.026385569746996428
11594,0.026385569746996428
56108,0.02497925435382105
53515,0.011268694265780923
42302,0.020143335203431444
182,0.030406098903737386
41915,0.02681178534159111
41818,0.033742878003093654
24079,0.012365138838140818
39025,0.026453245169881297
54810,0.012451134240207913
45027,0.04169379217180009
57291,0.018388765281823816
36783,0.10814203363440358
24921,0.02826804510791789
36099,0.029932724059815924
20771,0.03508097987413238
52097,0.009020624709818069
18586,0.0727386019416031
35344,0.03704550410245957
16739,0.024818952175340837
10817,0.019871016664695314
51563,0.01168728434034238
22974,0.02823309932342696
53942,0.018717650916029532
44628,0.03326852823402445
4269,0.050059843181271296
19444,0.006333635731091002
38717,0.013076345721795076
27864,0.011774271496028482
52424,0.023620645413749197
35325,0.0040171953521156364
13203,0.03543081299531946
33049,0.08291167242654987
280,0.0069268152602833455
20793,0.018693450046509602
56989,0.02497925435382105
38143,0.038630652051227635
28868,0.052880947187307036
29630,0.026385569746996428
13019,0.024215067387379108
52411,0.009348245369107585
53631,0.0212677748349667
16176,0.03171392999550391
23892,0.02617224513026218
57182,0.048982743519630736
54818,0.019425355268423167
8546,0.008932666932417439
53027,0.10231329658770398
40565,0.04266495569315108
11893,0.026385569746996428
53773,0.02497925435382105
5687,0.029352058076810985
46273,0.013324318537988981
27863,0.022869209904807203
6132,0.02826804510791789
49400,0.020574964704661188
2761,0.0492478343263502
38217,0.05045991246342105
11789,0.046725609591663914
54210,0.024644203487678797
42013,0.033878230558730044
17112,0.04323066140157824
23480,0.011713015814362805
49011,0.030874124486736897
56725,0.03728939440387507
7616,0.043910971808263546
53152,0.008695841895593642
27336,0.013405339873583845
22070,0.019421545886099078
10688,0.02333490383741097
39085,0.024667619193630332
23090,0.019662877355360635
57515,0.02538679859469385
34431,0.02884910129277444
1856,0.008169356504392943
15452,0.03154711188529016
29186,0.03288611776874616
30739,0.022150235062504058
20153,0.008188739562239714
34100,0.0716519846640086
8454,0.026385569746996428
9685,0.018751927183713553
40636,0.02102656969003796
44752,0.08961164113348599
2331,0.0717327845576136
22038,0.05033214048088234
48791,0.07920278583354314
9613,0.006319337552540007
4212,0.02826804510791789
29803,0.03714370476047723
21623,0.03764755217468761
39835,0.11460483045473363
9918,0.03796644682540108
52361,0.01095345695810086
10465,0.015422549034063157
7055,0.04886099784566122
19795,0.09197014038133935
54943,0.05050550661781276
21165,0.02328708043636843
41032,0.02686851947617812
54720,0.011531195416487162
51087,0.01715298107105414
15125,0.019992321474935237
12586,0.026385569746996428
46951,0.09236599837925048
5045,0.03052655781156319
46696,0.02311342478088257
42559,0.03936164115892184
50792,0.031725998683439234
19391,0.03529678299048054
4097,0.026385569746996428
47524,0.05528806337483076
2549,0.0241632573452646
50117,0.01772546795345523
12547,0.02497925435382105
34927,0.028181982461762338
30404,0.25265799661224914
29653,0.004520407273893336
34682,0.017945558276311033
16051,0.020135617410766474
41238,0.07747084253266755
10075,0.02497925435382105
12981,0.02373998139696296
5567,0.02497925435382105
17819,0.02522495833070211
9760,0.02003783132495836
30135,0.04341934348225816
14032,0.03397835732250136
31771,0.026385569746996428
7220,0.004865857745186261
40496,0.07029043510576917
55773,0.027940167257570574
36104,0.010346827119341052
32251,0.056317379012206535
51092,0.01753107981548156
53636,0.03256732795280119
34823,0.027750098902165298
1227,0.048430052272727744
45889,0.03351981065763052
15368,0.009555392412161811
14720,0.028689874245014395
16677,0.10090523476478953
26904,0.04072297148967286
53124,0.03958033237905911
55468,0.021660222986338747
5981,0.028295664353648557
25234,0.015037009148896673
19893,0.010324841586304673
24438,0.028924252509716742
24047,0.026385569746996428
16055,0.021904523551583913
1477,0.02676415442207215
18871,0.04157511473335326
6128,0.020590417304881044
36350,0.03420724172515858
24330,0.010143167631140522
19136,0.009993766698131156
52926,0.021660222986338747
43437,0.0197662562388854
46897,0.030647784065169825
41496,0.024380808257391806
37495,0.013636480713939943
44902,0.023047227944658855
16451,0.026094371216183125
18106,0.011960707913705619
24257,0.02826804510791789
26575,0.014730456158601357
4980,0.026385569746996428
48236,0.05357524518513335
13609,0.03260627679236766
12788,0.026385569746996428
34655,0.029687119180184355
36755,0.020281469875806687
35793,0.037681139166746154
9366,0.03709819853197709
2592,0.025968466390503837
24258,0.010160062326311926
8893,0.03752315171227201
17372,0.04406322698990904
13797,0.04386955413613235
52474,0.00942381595210914
46039,0.04595322401524625
28306,0.029293482293763412
32976,0.10525176637520253
53227,0.011104414688002814
33796,0.013324318537988981
18958,0.06289010406209253
39250,0.05159526857365973
44984,0.014172836720600582
5115,0.02038629047735747
42142,0.058850392878126205
38363,0.08174385592649155
34392,0.03728939440387507
25550,0.026385569746996428
34572,0.038020199668216875
31483,0.036205835889179645
43134,0.06341540907959392
10538,0.025712258743979404
36596,0.049671976991401745
39689,0.03726847523783561
15279,0.018402313088926224
28158,0.011271360154644987
32106,0.09538592639149136
2579,0.03390608776780883
11029,0.01980596353767669
15851,0.029077816857935073
1388,0.04593868620081995
457,0.033764940704425817
51160,0.02497925435382105
50451,0.011140290019653058
12690,0.0330495800765754
51357,0.027404323020597053
5819,0.029969482978867864
33664,0.04361408841690867
55778,0.06878713421056838
21704,0.00936533060111852
21671,0.05808007176533973
3003,0.02019991752248379
46541,0.0327794557421514
20265,0.016057464732884084
9851,0.024337969343111922
20483,0.043828706697288326
56339,0.016776287869742338
2757,0.023076779003324797
9806,0.051342444322598914
